date,site,sales,units_sold,unit_price,order_id,product id
19/03/2019,Amazon Seller Central - UK,10.83,1,12.99,25156,130
19/03/2019,Amazon Seller Central - UK,5.83,1,6.99,17645,129
19/03/2019,Amazon Seller Central - UK,58.33,1,69.99,28175,78
19/03/2019,Amazon Seller Central - UK,13.33,1,15.99,17032,75
19/03/2019,Amazon Seller Central - UK,62.49,1,74.99,23273,59
19/03/2019,Amazon Seller Central - UK,71.65,2,42.99,16381,153
19/03/2019,Amazon Seller Central - UK,33.33,1,39.99,2698,193
19/03/2019,Amazon Seller Central - UK,291.66,1,349.99,24651,684
19/03/2019,Amazon Seller Central - UK,458.33,1,549.99,31768,685
19/03/2019,Amazon Seller Central - UK,458.33,1,549.99,24550,685
19/03/2019,Amazon Seller Central - UK,49.99,1,59.99,24342,311
19/03/2019,Amazon Seller Central - UK,12.49,1,14.99,25486,83
19/03/2019,Amazon Seller Central - UK,45.83,1,54.99,1713,112
19/03/2019,Amazon Seller Central - UK,45.83,1,54.99,32395,112
19/03/2019,Amazon Seller Central - UK,45.83,1,54.99,33484,113
19/03/2019,Amazon Seller Central - UK,45.83,1,54.99,196,113
19/03/2019,Amazon Seller Central - UK,45.83,1,54.99,33359,113
19/03/2019,eBay Fixed Price UK,216.66,1,259.99,10366,241
19/03/2019,eBay Fixed Price UK,33.33,1,39.99,10379,681
19/03/2019,eBay Fixed Price UK,33.33,1,39.99,10355,45
19/03/2019,eBay Fixed Price UK,13.33,1,15.99,10389,96
19/03/2019,eBay Fixed Price UK,4.16,1,4.99,10377,732
19/03/2019,eBay Fixed Price UK,24.99,1,29.99,10382,565
19/03/2019,eBay Fixed Price UK,24.99,1,29.99,10398,565
19/03/2019,eBay Fixed Price UK,24.99,1,29.99,10402,565
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10404,337
19/03/2019,eBay Fixed Price UK,19.16,1,22.99,10373,210
19/03/2019,eBay Fixed Price UK,18.33,1,21.99,10385,210
19/03/2019,eBay Fixed Price UK,18.33,1,21.99,10386,210
19/03/2019,eBay Fixed Price UK,22.49,1,26.99,10394,508
19/03/2019,eBay Fixed Price UK,83.32,2,49.99,10362,50
19/03/2019,eBay Fixed Price UK,41.66,1,49.99,10384,52
19/03/2019,eBay Fixed Price UK,41.66,1,49.99,10397,52
19/03/2019,eBay Fixed Price UK,91.66,1,109.99,10352,125
19/03/2019,eBay Fixed Price UK,99.99,1,119.99,10399,15
19/03/2019,eBay Fixed Price UK,13.33,1,15.99,10380,97
19/03/2019,eBay Fixed Price UK,10.83,1,12.99,10393,154
19/03/2019,eBay Fixed Price UK,12.49,1,14.99,10361,693
19/03/2019,eBay Fixed Price UK,9.99,1,11.99,10396,183
19/03/2019,eBay Fixed Price UK,22.49,1,26.99,10354,510
19/03/2019,eBay Fixed Price UK,22.49,1,26.99,10387,510
19/03/2019,eBay Fixed Price UK,11.66,1,13.99,10364,539
19/03/2019,eBay Fixed Price UK,11.66,1,13.99,10381,539
19/03/2019,eBay Fixed Price UK,16.66,1,19.99,10374,540
19/03/2019,eBay Fixed Price UK,8.33,1,9.99,10395,727
19/03/2019,eBay Fixed Price UK,16.66,1,19.99,10375,678
19/03/2019,eBay Fixed Price UK,20.83,1,24.99,10388,366
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10363,695
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10370,695
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10378,695
19/03/2019,eBay Fixed Price UK,100.58,2,59.99,10357,474
19/03/2019,eBay Fixed Price UK,100.98,2,59.99,10372,474
19/03/2019,eBay Fixed Price UK,79.16,1,94.99,10365,476
19/03/2019,eBay Fixed Price UK,37.49,1,44.99,10401,487
19/03/2019,eBay Fixed Price UK,2.08,1,2.49,10358,133
19/03/2019,eBay Fixed Price UK,6.29,3,2.49,10383,133
19/03/2019,eBay Fixed Price UK,10.83,1,12.99,10359,102
19/03/2019,eBay Fixed Price UK,84.16,1,99.99,10372,699
19/03/2019,eBay Fixed Price UK,19.16,1,22.99,10371,536
19/03/2019,eBay Fixed Price UK,37.49,1,44.99,10392,325
19/03/2019,eBay Fixed Price UK,11.66,1,13.99,10367,558
19/03/2019,eBay Fixed Price UK,99.98,2,59.99,10403,486
19/03/2019,eBay Fixed Price UK,24.99,1,29.99,10360,233
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10353,19
19/03/2019,eBay Fixed Price UK,458.33,1,549.99,10391,685
19/03/2019,eBay Fixed Price UK,199.99,1,239.99,10400,564
19/03/2019,eBay Fixed Price UK,49.99,1,59.99,10376,311
19/03/2019,Fruugo UK,88.32,2,44.16,5435,692
19/03/2019,Fruugo UK,83.32,2,41.66,5436,50
19/03/2019,ManoMano UK,33.32,1,39.99,46372,45
19/03/2019,ManoMano UK,37.49,1,44.99,46380,325
19/03/2019,Amazon Seller Central - DE,23.75,1,28.27,40839,513
19/03/2019,Amazon Seller Central - DE,11.23,1,13.36,39594,667
19/03/2019,Amazon Seller Central - DE,143.97,1,171.32,39997,317
19/03/2019,Amazon Seller Central - DE,32.61,1,38.8,5199,497
19/03/2019,Amazon Seller Central - DE,43.19,1,51.4,41089,54
19/03/2019,Amazon Seller Central - DE,43.19,1,51.4,39504,54
19/03/2019,Amazon Seller Central - DE,10.8,1,12.85,39366,47
19/03/2019,Amazon Seller Central - DE,35.99,1,42.83,39750,45
19/03/2019,Amazon Seller Central - DE,28.79,1,34.26,40548,49
19/03/2019,Amazon Seller Central - DE,28.79,1,34.26,40651,49
19/03/2019,Amazon Seller Central - DE,35.99,1,42.83,41000,44
19/03/2019,Amazon Seller Central - DE,28.79,1,34.26,39295,169
19/03/2019,Amazon Seller Central - DE,39.59,1,47.11,40053,170
19/03/2019,Amazon Seller Central - DE,39.59,1,47.11,41171,170
19/03/2019,Amazon Seller Central - DE,32.39,1,38.55,40109,549
19/03/2019,Amazon Seller Central - DE,43.19,1,51.4,39868,569
19/03/2019,Amazon Seller Central - DE,16.56,1,19.7,40453,520
19/03/2019,Amazon Seller Central - DE,35.99,1,42.83,40730,589
19/03/2019,Amazon Seller Central - DE,143.97,1,171.32,5177,62
19/03/2019,Amazon Seller Central - DE,10.8,1,12.85,40109,539
19/03/2019,Amazon Seller Central - DE,13.68,1,16.28,40229,728
19/03/2019,Amazon Seller Central - DE,50.39,1,59.96,39936,108
19/03/2019,Amazon Seller Central - DE,102,1,121.38,39713,164
19/03/2019,Amazon Seller Central - DE,39.59,1,47.11,39945,113
19/03/2019,Amazon Seller Central - DE,143.97,1,171.32,40459,483
19/03/2019,Amazon Seller Central - DE,35.99,1,42.83,40214,50
19/03/2019,Amazon Seller Central - DE,10.8,1,12.85,39366,48
19/03/2019,Amazon Seller Central - DE,68.38,1,81.38,5293,152
19/03/2019,eBay Fixed Price DE,71.98,1,85.66,10390,622
19/03/2019,eBay Fixed Price DE,35.99,1,42.83,10368,43
19/03/2019,eBay Fixed Price DE,10.8,1,12.85,10369,574
19/03/2019,eBay Fixed Price DE,22.96,1,27.33,10356,619
20/03/2019,Amazon Seller Central - IT,133.23,1,162.54,43383,166
20/03/2019,Amazon Seller Central - IT,40.67,1,49.62,41350,506
20/03/2019,Amazon Seller Central - IT,56.1,2,34.22,43024,49
20/03/2019,eBay Negozi IT,40.67,1,49.62,10422,506
20/03/2019,eBay Negozi IT,13.11,1,16,10410,593
20/03/2019,ManoMano IT,81.34,2,49.62,46394,690
20/03/2019,Amazon Seller Central - ES,240.38,1,290.86,43772,10
20/03/2019,Amazon Seller Central - ES,20.53,1,24.84,42131,47
20/03/2019,Amazon Seller Central - ES,37.82,1,45.77,5968,499
20/03/2019,Amazon Seller Central - ES,165.67,2,100.23,42222,240
20/03/2019,ManoMano ES,240.38,1,290.86,46404,11
20/03/2019,ManoMano ES,28.27,1,34.22,46386,193
20/03/2019,Amazon Seller Central - FR,29.94,1,29.94,43420,508
20/03/2019,Amazon Seller Central - FR,55.61,1,55.61,43576,52
20/03/2019,Amazon Seller Central - FR,42.77,1,42.77,42760,272
20/03/2019,Amazon Seller Central - FR,76.99,1,76.99,44118,216
20/03/2019,Amazon Seller Central - FR,94.1,2,47.05,43014,51
20/03/2019,Amazon Seller Central - FR,42.77,1,42.77,43088,45
20/03/2019,Amazon Seller Central - FR,55.61,1,55.61,42448,569
20/03/2019,Amazon Seller Central - FR,150.56,2,75.28,42621,519
20/03/2019,Amazon Seller Central - FR,35.07,1,35.07,41877,565
20/03/2019,Amazon Seller Central - FR,17.11,1,17.11,42826,101
20/03/2019,Amazon Seller Central - FR,72.72,1,72.72,41996,561
20/03/2019,Amazon Seller Central - FR,68.44,1,68.44,43785,439
20/03/2019,Amazon Seller Central - FR,119.77,1,119.77,42311,165
20/03/2019,Amazon Seller Central - FR,22.58,1,22.58,43457,441
20/03/2019,ManoMano FR,35.64,1,42.77,46395,53
20/03/2019,ManoMano FR,35.72,1,42.86,46408,625
20/03/2019,ManoMano FR,61.3,1,73.57,46385,213
20/03/2019,ManoMano FR,28.51,1,34.22,46387,49
20/03/2019,ManoMano FR,64.16,1,76.99,46407,551
20/03/2019,ManoMano FR,62.73,1,75.28,46400,519
20/03/2019,ManoMano FR,35.64,1,42.77,46384,522
20/03/2019,ManoMano FR,35.64,1,42.77,46398,522
20/03/2019,ManoMano FR,60.59,1,72.72,46406,598
20/03/2019,ManoMano FR,23.53,1,28.23,46392,500
20/03/2019,ManoMano FR,23.53,1,28.23,46393,500
20/03/2019,ManoMano FR,99.8,1,119.77,46401,165
20/03/2019,ManoMano FR,35.64,1,42.77,46390,50
20/03/2019,ManoMano FR,23.53,1,28.23,46396,155
20/03/2019,ManoMano FR,21.39,1,25.66,46388,95
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,331,503
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,21387,503
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,35107,199
20/03/2019,Amazon Seller Central - UK,74.99,1,89.99,4577,152
20/03/2019,Amazon Seller Central - UK,14.99,1,17.99,3841,350
20/03/2019,Amazon Seller Central - UK,54.95,2,32.97,22072,505
20/03/2019,Amazon Seller Central - UK,4.99,1,5.99,27354,677
20/03/2019,Amazon Seller Central - UK,45.13,1,54.16,34021,265
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,24622,265
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,36610,265
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,88,265
20/03/2019,Amazon Seller Central - UK,33.33,1,39.99,23970,496
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,26152,497
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,3660,497
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,17833,499
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,29638,499
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,15635,499
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,23080,497
20/03/2019,Amazon Seller Central - UK,33.33,1,39.99,20962,44
20/03/2019,Amazon Seller Central - UK,33.33,1,39.99,37126,44
20/03/2019,Amazon Seller Central - UK,33.33,1,39.99,33049,49
20/03/2019,Amazon Seller Central - UK,8.33,1,9.99,32428,47
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,24841,96
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,19876,96
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,33922,96
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,24858,96
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,862,96
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,38255,169
20/03/2019,Amazon Seller Central - UK,9.99,1,11.99,20094,141
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,18207,706
20/03/2019,Amazon Seller Central - UK,12.49,1,14.99,26326,707
20/03/2019,Amazon Seller Central - UK,43.3,4,12.99,24957,712
20/03/2019,Amazon Seller Central - UK,14.98,2,8.99,19855,668
20/03/2019,Amazon Seller Central - UK,83.33,1,99.99,37589,305
20/03/2019,Amazon Seller Central - UK,83.33,1,99.99,27541,305
20/03/2019,Amazon Seller Central - UK,16.66,1,19.99,21344,206
20/03/2019,Amazon Seller Central - UK,18.33,1,21.99,32637,67
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,20997,509
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,32505,565
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,35400,565
20/03/2019,Amazon Seller Central - UK,158.33,1,189.99,28438,122
20/03/2019,Amazon Seller Central - UK,6.66,1,7.99,33651,147
20/03/2019,Amazon Seller Central - UK,37.49,1,44.99,22555,567
20/03/2019,Amazon Seller Central - UK,19.16,1,22.99,37646,520
20/03/2019,Amazon Seller Central - UK,19.16,1,22.99,24266,520
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,17540,504
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,34620,504
20/03/2019,Amazon Seller Central - UK,124.99,1,149.99,23705,257
20/03/2019,Amazon Seller Central - UK,53.32,2,31.99,35960,521
20/03/2019,Amazon Seller Central - UK,158.33,1,189.99,33095,275
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,27621,507
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,22841,507
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,22273,507
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,19826,507
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,28610,508
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,21317,508
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,24827,508
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,35828,508
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,15510,508
20/03/2019,Amazon Seller Central - UK,21.66,1,25.99,24232,625
20/03/2019,Amazon Seller Central - UK,21.66,1,25.99,37256,625
20/03/2019,Amazon Seller Central - UK,21.66,1,25.99,29479,625
20/03/2019,Amazon Seller Central - UK,21.66,1,25.99,15510,625
20/03/2019,Amazon Seller Central - UK,37.49,1,44.99,19884,599
20/03/2019,Amazon Seller Central - UK,41.66,1,49.99,23140,338
20/03/2019,Amazon Seller Central - UK,191.66,1,229.99,15553,4
20/03/2019,Amazon Seller Central - UK,41.63,5,9.99,26337,593
20/03/2019,Amazon Seller Central - UK,8.33,1,9.99,26718,593
20/03/2019,Amazon Seller Central - UK,8.33,1,9.99,18356,593
20/03/2019,Amazon Seller Central - UK,62.49,1,74.99,37108,561
20/03/2019,Amazon Seller Central - UK,62.49,1,74.99,3960,561
20/03/2019,Amazon Seller Central - UK,62.49,1,74.99,32639,561
20/03/2019,Amazon Seller Central - UK,62.49,1,74.99,31210,561
20/03/2019,Amazon Seller Central - UK,224.99,1,269.99,25708,11
20/03/2019,Amazon Seller Central - UK,75.83,1,90.99,38190,293
20/03/2019,Amazon Seller Central - UK,291.66,1,349.99,25461,324
20/03/2019,Amazon Seller Central - UK,199.99,1,239.99,27423,321
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,28844,154
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,37545,154
20/03/2019,Amazon Seller Central - UK,11.66,1,13.99,31460,119
20/03/2019,Amazon Seller Central - UK,18.33,1,21.99,2315,95
20/03/2019,Amazon Seller Central - UK,18.33,1,21.99,2418,95
20/03/2019,Amazon Seller Central - UK,15.83,1,18.99,35726,105
20/03/2019,Amazon Seller Central - UK,15.83,1,18.99,18583,105
20/03/2019,Amazon Seller Central - UK,15.83,1,18.99,2647,105
20/03/2019,Amazon Seller Central - UK,15.83,1,18.99,29692,105
20/03/2019,Amazon Seller Central - UK,14.99,1,17.99,24995,93
20/03/2019,Amazon Seller Central - UK,14.99,1,17.99,18218,93
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,23631,510
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,37360,510
20/03/2019,Amazon Seller Central - UK,27.49,1,32.99,24948,542
20/03/2019,Amazon Seller Central - UK,32.49,1,38.99,360,523
20/03/2019,Amazon Seller Central - UK,5.83,1,6.99,22237,674
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,27489,577
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,22127,213
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,34222,213
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,18943,213
20/03/2019,Amazon Seller Central - UK,54.16,1,64.99,31541,213
20/03/2019,Amazon Seller Central - UK,41.66,1,49.99,1739,236
20/03/2019,Amazon Seller Central - UK,62.49,1,74.99,27742,223
20/03/2019,Amazon Seller Central - UK,129.16,1,154.99,23807,166
20/03/2019,Amazon Seller Central - UK,33.33,1,39.99,18385,274
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,3595,695
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,19023,695
20/03/2019,Amazon Seller Central - UK,99.98,2,59.99,1537,474
20/03/2019,Amazon Seller Central - UK,16.66,1,19.99,1002,529
20/03/2019,Amazon Seller Central - UK,16.66,1,19.99,16650,529
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,27165,530
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,690,530
20/03/2019,Amazon Seller Central - UK,23.33,1,27.99,38265,531
20/03/2019,Amazon Seller Central - UK,14.16,1,16.99,33529,533
20/03/2019,Amazon Seller Central - UK,14.16,1,16.99,37361,533
20/03/2019,Amazon Seller Central - UK,40.83,1,48.99,19077,506
20/03/2019,Amazon Seller Central - UK,116.35,3,46.54,15101,506
20/03/2019,Amazon Seller Central - UK,40.83,1,48.99,16306,506
20/03/2019,Amazon Seller Central - UK,41.66,1,49.99,19145,506
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,31000,155
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,21454,81
20/03/2019,Amazon Seller Central - UK,8.33,1,9.99,23119,94
20/03/2019,Amazon Seller Central - UK,8.33,1,9.99,30513,94
20/03/2019,Amazon Seller Central - UK,24.98,2,14.99,4355,103
20/03/2019,Amazon Seller Central - UK,83.33,1,99.99,2651,699
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,16677,56
20/03/2019,Amazon Seller Central - UK,29.16,1,34.99,38699,56
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,35546,57
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,38149,700
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,28196,700
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,31347,700
20/03/2019,Amazon Seller Central - UK,37.49,1,44.99,26823,325
20/03/2019,Amazon Seller Central - UK,37.49,1,44.99,19631,325
20/03/2019,Amazon Seller Central - UK,37.49,1,44.99,23414,325
20/03/2019,Amazon Seller Central - UK,74.99,1,89.99,27945,622
20/03/2019,Amazon Seller Central - UK,141.66,1,169.99,33961,307
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,25498,557
20/03/2019,Amazon Seller Central - UK,16.66,1,19.99,32112,605
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,3596,592
20/03/2019,Amazon Seller Central - UK,19.16,1,22.99,3649,126
20/03/2019,Amazon Seller Central - UK,524.99,1,629.99,29157,376
20/03/2019,Amazon Seller Central - UK,45.83,1,54.99,2054,569
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,22961,555
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,22977,209
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,29762,209
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,2455,137
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,22572,137
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,16918,138
20/03/2019,Amazon Seller Central - UK,20.83,1,24.99,17352,138
20/03/2019,Amazon Seller Central - UK,12.49,1,14.99,16277,143
20/03/2019,Amazon Seller Central - UK,41.66,1,49.99,38352,464
20/03/2019,Amazon Seller Central - UK,22.49,1,26.99,38073,534
20/03/2019,Amazon Seller Central - UK,34.99,1,41.99,3981,550
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,26840,91
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,35819,91
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,30534,91
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,32945,130
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,33336,130
20/03/2019,Amazon Seller Central - UK,10.83,1,12.99,2201,130
20/03/2019,Amazon Seller Central - UK,5.83,1,6.99,33345,129
20/03/2019,Amazon Seller Central - UK,5.83,1,6.99,33336,129
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,22560,76
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,37120,76
20/03/2019,Amazon Seller Central - UK,41.66,1,49.99,18373,107
20/03/2019,Amazon Seller Central - UK,13.33,1,15.99,18309,75
20/03/2019,Amazon Seller Central - UK,24.99,1,29.99,37629,73
20/03/2019,Amazon Seller Central - UK,24.16,1,28.99,27769,617
20/03/2019,Amazon Seller Central - UK,291.66,1,349.99,24307,684
20/03/2019,Amazon Seller Central - UK,58.33,1,69.99,29020,194
20/03/2019,Amazon Seller Central - UK,49.99,1,59.99,35670,311
20/03/2019,Amazon Seller Central - UK,12.49,1,14.99,33178,83
20/03/2019,Amazon Seller Central - UK,24.98,2,14.99,19521,83
20/03/2019,Amazon Seller Central - UK,45.83,1,54.99,34578,114
20/03/2019,Amazon Seller Central - UK,45.83,1,54.99,17323,113
20/03/2019,Amazon Seller Central - UK,45.83,1,54.99,18122,113
20/03/2019,eBay Fixed Price UK,108.13,4,31.99,10433,690
20/03/2019,eBay Fixed Price UK,26.66,1,31.99,10442,690
20/03/2019,eBay Fixed Price UK,216.66,1,259.99,10446,241
20/03/2019,eBay Fixed Price UK,91.66,1,109.99,10437,316
20/03/2019,eBay Fixed Price UK,14.99,1,17.99,10405,347
20/03/2019,eBay Fixed Price UK,21.78,2,12.99,10447,134
20/03/2019,eBay Fixed Price UK,29.16,1,34.99,10428,169
20/03/2019,eBay Fixed Price UK,10.83,1,12.99,10444,706
20/03/2019,eBay Fixed Price UK,5.83,1,6.99,10432,670
20/03/2019,eBay Fixed Price UK,5.83,1,6.99,10451,733
20/03/2019,eBay Fixed Price UK,14.99,1,17.99,10455,68
20/03/2019,eBay Fixed Price UK,20.83,1,24.99,10440,509
20/03/2019,eBay Fixed Price UK,41.66,1,49.99,10449,171
20/03/2019,eBay Fixed Price UK,58.33,1,69.99,10431,254
20/03/2019,eBay Fixed Price UK,22.49,1,26.99,10425,508
20/03/2019,eBay Fixed Price UK,22.49,1,26.99,10445,508
20/03/2019,eBay Fixed Price UK,41.66,1,49.99,10450,52
20/03/2019,eBay Fixed Price UK,9.16,1,10.99,10426,654
20/03/2019,eBay Fixed Price UK,8.74,1,10.49,10409,656
20/03/2019,eBay Fixed Price UK,224.99,1,269.99,10416,11
20/03/2019,eBay Fixed Price UK,224.99,1,269.99,10423,10
20/03/2019,eBay Fixed Price UK,224.99,1,269.99,10424,10
20/03/2019,eBay Fixed Price UK,8.33,1,9.99,10427,672
20/03/2019,eBay Fixed Price UK,75.83,1,90.99,10429,293
20/03/2019,eBay Fixed Price UK,58.33,1,69.99,10408,455
20/03/2019,eBay Fixed Price UK,10.83,1,12.99,10436,154
20/03/2019,eBay Fixed Price UK,15.83,1,18.99,10430,105
20/03/2019,eBay Fixed Price UK,15.83,1,18.99,10454,105
20/03/2019,eBay Fixed Price UK,22.49,1,26.99,10412,510
20/03/2019,eBay Fixed Price UK,22.49,1,26.99,10434,510
20/03/2019,eBay Fixed Price UK,22.49,1,26.99,10456,510
20/03/2019,eBay Fixed Price UK,16.66,1,19.99,10415,678
20/03/2019,eBay Fixed Price UK,49.99,1,59.99,10438,695
20/03/2019,eBay Fixed Price UK,79.16,1,94.99,10406,476
20/03/2019,eBay Fixed Price UK,29.16,1,34.99,10420,477
20/03/2019,eBay Fixed Price UK,33.33,1,39.99,10457,463
20/03/2019,eBay Fixed Price UK,20.83,1,24.99,10414,84
20/03/2019,eBay Fixed Price UK,20.83,1,24.99,10421,85
20/03/2019,eBay Fixed Price UK,49.99,1,59.99,10413,557
20/03/2019,eBay Fixed Price UK,49.99,1,59.99,10441,557
20/03/2019,eBay Fixed Price UK,19.16,1,22.99,10443,126
20/03/2019,eBay Fixed Price UK,11.66,1,13.99,10435,558
20/03/2019,eBay Fixed Price UK,11.66,1,13.99,10452,558
20/03/2019,eBay Fixed Price UK,20.83,1,24.99,10411,137
20/03/2019,eBay Fixed Price UK,20.83,1,24.99,10448,137
20/03/2019,eBay Fixed Price UK,13.33,1,15.99,10417,91
20/03/2019,eBay Fixed Price UK,16.76,1,19.99,10419,128
20/03/2019,eBay Fixed Price UK,10.89,1,12.99,10418,130
20/03/2019,eBay Fixed Price UK,10.83,1,12.99,10439,130
20/03/2019,eBay Fixed Price UK,37.49,1,44.99,10453,488
20/03/2019,Fruugo UK,29.16,1,29.16,5438,169
20/03/2019,Fruugo UK,99.99,1,99.99,5437,365
20/03/2019,ManoMano UK,9.15,1,10.99,46389,714
20/03/2019,ManoMano UK,16.65,1,19.99,46410,121
20/03/2019,ManoMano UK,191.65,1,229.99,46397,4
20/03/2019,ManoMano UK,191.65,1,229.99,46391,11
20/03/2019,ManoMano UK,224.99,1,269.99,46399,11
20/03/2019,ManoMano UK,274.99,1,329.99,46405,320
20/03/2019,ManoMano UK,49.99,1,59.99,46403,202
20/03/2019,ManoMano UK,109.96,4,32.99,46409,235
20/03/2019,ManoMano UK,458.32,1,549.99,46402,685
20/03/2019,ManoMano UK,29.15,1,34.99,46410,260
20/03/2019,Amazon Seller Central - DE,58.23,1,69.29,40637,82
20/03/2019,Amazon Seller Central - DE,136.59,1,162.54,40050,166
20/03/2019,Amazon Seller Central - DE,136.59,1,162.54,40645,166
20/03/2019,Amazon Seller Central - DE,143.78,1,171.1,39511,317
20/03/2019,Amazon Seller Central - DE,35.94,1,42.77,40264,45
20/03/2019,Amazon Seller Central - DE,35.94,1,42.77,39589,44
20/03/2019,Amazon Seller Central - DE,143.78,1,171.1,4962,475
20/03/2019,Amazon Seller Central - DE,39.54,1,47.05,41144,170
20/03/2019,Amazon Seller Central - DE,35.94,1,42.77,40826,200
20/03/2019,Amazon Seller Central - DE,35.94,1,42.77,39580,200
20/03/2019,Amazon Seller Central - DE,50.32,1,59.88,4994,52
20/03/2019,Amazon Seller Central - DE,50.32,1,59.88,40624,52
20/03/2019,Amazon Seller Central - DE,86.27,1,102.66,5166,125
20/03/2019,Amazon Seller Central - DE,68.29,1,81.27,40444,504
20/03/2019,Amazon Seller Central - DE,35.94,1,42.77,40624,53
20/03/2019,Amazon Seller Central - DE,28.76,1,34.22,39887,542
20/03/2019,Amazon Seller Central - DE,13.66,1,16.25,40606,76
20/03/2019,Amazon Seller Central - DE,10.78,1,12.83,40883,48
20/03/2019,Amazon Seller Central - DE,68.29,1,81.27,39704,152
20/03/2019,eBay Fixed Price DE,68.29,1,81.27,10407,152
21/03/2019,Amazon Seller Central - US,22.76,1,22.76,5740,128
21/03/2019,Amazon Seller Central - US,22.79,1,22.79,5742,130
21/03/2019,Amazon Seller Central - US,6.04,1,6.04,5740,129
21/03/2019,Amazon Seller Central - IT,38.9,1,47.45,44042,463
21/03/2019,Amazon Seller Central - IT,47.38,1,57.81,42454,170
21/03/2019,Amazon Seller Central - IT,35.36,1,43.14,41922,126
21/03/2019,Amazon Seller Central - IT,77.79,1,94.91,43907,196
21/03/2019,ManoMano IT,23.33,1,28.47,46413,210
21/03/2019,Amazon Seller Central - ES,57.04,1,69.02,42349,194
